,SubAntioquia,SubArauca,SubAtlantico,SubBogota,SubBolivar,SubBoyaca-Casanare,SubCaqueta,SubCauca-Narinno,SubCerromatoso,SubCordoba-Sucre,SubCQR,SubGCM,SubHuila-Tolima,SubMeta,SubNorteSantander,SubPutumayo,SubSantander,SubValle
2022-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-01 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-01 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-01 06:00:00,0,0,0,0,0.019,0,0,0.018,0,0.028,0.017,0.048,0.02,0.062,0,0,0,0.023
2022-01-01 07:00:00,0,0,0,0,0.209,0,0,0.152,0,0.235,0.181,0.252,0.081,0.085,0,0,0,0.19
2022-01-01 08:00:00,0,0,0,0,0.437,0,0,0.289,0,0.467,0.466,0.452,0.282,0.158,0,0,0,0.236
2022-01-01 09:00:00,0,0,0,0,0.639,0,0,0.628,0,0.668,0.576,0.601,0.576,0.33,0,0,0,0.431
2022-01-01 10:00:00,0,0,0,0,0.79,0,0,0.81,0,0.813,0.685,0.686,0.517,0.556,0,0,0,0.781
2022-01-01 11:00:00,0,0,0,0,0.87,0,0,0.899,0,0.891,0.536,0.724,0.651,0.587,0,0,0,0.865
2022-01-01 12:00:00,0,0,0,0,0.875,0,0,0.913,0,0.894,0.604,0.714,0.762,0.489,0,0,0,0.813
2022-01-01 13:00:00,0,0,0,0,0.805,0,0,0.805,0,0.823,0.312,0.658,0.607,0.097,0,0,0,0.734
2022-01-01 14:00:00,0,0,0,0,0.666,0,0,0.614,0,0.684,0.155,0.551,0.664,0.288,0,0,0,0.453
2022-01-01 15:00:00,0,0,0,0,0.473,0,0,0.468,0,0.491,0.128,0.39,0.465,0.352,0,0,0,0.475
2022-01-01 16:00:00,0,0,0,0,0.247,0,0,0.283,0,0.263,0.038,0.18,0.272,0.109,0,0,0,0.06
2022-01-01 17:00:00,0,0,0,0,0.042,0,0,0.044,0,0.049,0.044,0.004,0.059,0.017,0,0,0,0.047
2022-01-01 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-01 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-01 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-01 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-01 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-01 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-02 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-02 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-02 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-02 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-02 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-02 06:00:00,0,0,0,0,0.018,0,0,0.01,0,0.027,0.038,0.058,0.042,0.022,0,0,0,0.034
2022-01-02 07:00:00,0,0,0,0,0.205,0,0,0.216,0,0.229,0.237,0.282,0.253,0.072,0,0,0,0.215
2022-01-02 08:00:00,0,0,0,0,0.434,0,0,0.354,0,0.458,0.488,0.473,0.486,0.228,0,0,0,0.481
2022-01-02 09:00:00,0,0,0,0,0.636,0,0,0.6,0,0.657,0.616,0.611,0.69,0.287,0,0,0,0.635
2022-01-02 10:00:00,0,0,0,0,0.785,0,0,0.525,0,0.802,0.567,0.695,0.803,0.252,0,0,0,0.726
2022-01-02 11:00:00,0,0,0,0,0.866,0,0,0.809,0,0.881,0.49,0.73,0.762,0.205,0,0,0,0.76
2022-01-02 12:00:00,0,0,0,0,0.872,0,0,0.719,0,0.884,0.474,0.717,0.806,0.482,0,0,0,0.7
2022-01-02 13:00:00,0,0,0,0,0.802,0,0,0.292,0,0.811,0.662,0.66,0.721,0.835,0,0,0,0.572
2022-01-02 14:00:00,0,0,0,0,0.664,0,0,0.603,0,0.673,0.428,0.549,0.628,0.158,0,0,0,0.445
2022-01-02 15:00:00,0,0,0,0,0.47,0,0,0.444,0,0.48,0.324,0.386,0.39,0.479,0,0,0,0.41
2022-01-02 16:00:00,0,0,0,0,0.245,0,0,0.215,0,0.255,0.232,0.175,0.172,0.245,0,0,0,0.231
2022-01-02 17:00:00,0,0,0,0,0.042,0,0,0.042,0,0.042,0.046,0.003,0.046,0.031,0,0,0,0.042
2022-01-02 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-02 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-02 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-02 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-02 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-02 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-03 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-03 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-03 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-03 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-03 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-03 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-03 06:00:00,0,0,0,0,0.017,0,0,0.018,0,0.026,0.013,0.041,0.016,0.058,0,0,0,0.013
2022-01-03 07:00:00,0,0,0,0,0.201,0,0,0.015,0,0.23,0.088,0.242,0.132,0.245,0,0,0,0.054
2022-01-03 08:00:00,0,0,0,0,0.427,0,0,0.118,0,0.46,0.279,0.452,0.196,0.529,0,0,0,0.108
2022-01-03 09:00:00,0,0,0,0,0.629,0,0,0.283,0,0.661,0.532,0.596,0.256,0.725,0,0,0,0.397
2022-01-03 10:00:00,0,0,0,0,0.78,0,0,0.559,0,0.807,0.53,0.681,0.513,0.866,0,0,0,0.756
2022-01-03 11:00:00,0,0,0,0,0.861,0,0,0.704,0,0.886,0.679,0.711,0.71,0.765,0,0,0,0.75
2022-01-03 12:00:00,0,0,0,0,0.751,0,0,0.572,0,0.892,0.573,0.689,0.85,0.832,0,0,0,0.899
2022-01-03 13:00:00,0,0,0,0,0.798,0,0,0.503,0,0.822,0.371,0.641,0.769,0.683,0,0,0,0.849
2022-01-03 14:00:00,0,0,0,0,0.662,0,0,0.569,0,0.685,0.354,0.538,0.634,0.614,0,0,0,0.53
2022-01-03 15:00:00,0,0,0,0,0.472,0,0,0.139,0,0.491,0.5,0.375,0.415,0.292,0,0,0,0.232
2022-01-03 16:00:00,0,0,0,0,0.249,0,0,0.01,0,0.264,0.154,0.166,0.265,0.225,0,0,0,0.014
2022-01-03 17:00:00,0,0,0,0,0.044,0,0,0.007,0,0.05,0.042,0.003,0.043,0.027,0,0,0,0.016
2022-01-03 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-03 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-03 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-03 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-03 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-03 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-04 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-04 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-04 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-04 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-04 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-04 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-04 06:00:00,0,0,0,0,0.017,0,0,0.015,0,0.025,0.014,0.045,0.025,0.033,0,0,0,0.013
2022-01-04 07:00:00,0,0,0,0,0.203,0,0,0.059,0,0.228,0.107,0.245,0.121,0.245,0,0,0,0.031
2022-01-04 08:00:00,0,0,0,0,0.433,0,0,0.153,0,0.462,0.374,0.446,0.146,0.54,0,0,0,0.164
2022-01-04 09:00:00,0,0,0,0,0.639,0,0,0.196,0,0.669,0.463,0.589,0.391,0.69,0,0,0,0.653
2022-01-04 10:00:00,0,0,0,0,0.793,0,0,0.574,0,0.822,0.829,0.677,0.652,0.86,0,0,0,0.807
2022-01-04 11:00:00,0,0,0,0,0.876,0,0,0.737,0,0.906,0.917,0.718,0.833,0.839,0,0,0,0.806
2022-01-04 12:00:00,0,0,0,0,0.884,0,0,0.843,0,0.81,0.92,0.709,0.941,0.622,0,0,0,0.932
2022-01-04 13:00:00,0,0,0,0,0.816,0,0,0.818,0,0.845,0.882,0.651,0.87,0.81,0,0,0,0.864
2022-01-04 14:00:00,0,0,0,0,0.678,0,0,0.687,0,0.707,0.635,0.542,0.729,0.508,0,0,0,0.73
2022-01-04 15:00:00,0,0,0,0,0.484,0,0,0.077,0,0.51,0.504,0.38,0.532,0.443,0,0,0,0.538
2022-01-04 16:00:00,0,0,0,0,0.257,0,0,0.265,0,0.276,0.15,0.172,0.298,0.251,0,0,0,0.309
2022-01-04 17:00:00,0,0,0,0,0.047,0,0,0.073,0,0.055,0.081,0.004,0.071,0.04,0,0,0,0.085
2022-01-04 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-04 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-04 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-04 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-04 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-04 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-05 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-05 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-05 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-05 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-05 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-05 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-05 06:00:00,0,0,0,0,0.017,0,0,0.012,0,0.025,0.016,0.044,0.027,0.085,0,0,0,0.011
2022-01-05 07:00:00,0,0,0,0,0.207,0,0,0.095,0,0.229,0.149,0.242,0.16,0.323,0,0,0,0.066
2022-01-05 08:00:00,0,0,0,0,0.441,0,0,0.284,0,0.466,0.264,0.449,0.387,0.562,0,0,0,0.043
2022-01-05 09:00:00,0,0,0,0,0.646,0,0,0.501,0,0.674,0.223,0.596,0.591,0.762,0,0,0,0.224
2022-01-05 10:00:00,0,0,0,0,0.797,0,0,0.637,0,0.828,0.432,0.684,0.792,0.899,0,0,0,0.353
2022-01-05 11:00:00,0,0,0,0,0.879,0,0,0.689,0,0.912,0.539,0.716,0.902,0.964,0,0,0,0.598
2022-01-05 12:00:00,0,0,0,0,0.682,0,0,0.593,0,0.919,0.526,0.7,0.846,0.952,0,0,0,0.373
2022-01-05 13:00:00,0,0,0,0,0.817,0,0,0.553,0,0.85,0.501,0.637,0.676,0.864,0,0,0,0.427
2022-01-05 14:00:00,0,0,0,0,0.68,0,0,0.416,0,0.71,0.518,0.535,0.522,0.706,0,0,0,0.309
2022-01-05 15:00:00,0,0,0,0,0.487,0,0,0.282,0,0.512,0.446,0.377,0.414,0.496,0,0,0,0.102
2022-01-05 16:00:00,0,0,0,0,0.261,0,0,0.202,0,0.279,0.119,0.17,0.281,0.257,0,0,0,0.137
2022-01-05 17:00:00,0,0,0,0,0.049,0,0,0.012,0,0.056,0.019,0.004,0.062,0.04,0,0,0,0.037
2022-01-05 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-05 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-05 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-05 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-05 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-05 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-06 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-06 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-06 06:00:00,0,0,0,0,0.014,0,0,0.006,0,0.022,0.03,0.037,0.029,0.043,0,0,0,0.024
2022-01-06 07:00:00,0,0,0,0,0.202,0,0,0.091,0,0.219,0.172,0.198,0.228,0.115,0,0,0,0.073
2022-01-06 08:00:00,0,0,0,0,0.417,0,0,0.349,0,0.454,0.476,0.407,0.453,0.256,0,0,0,0.232
2022-01-06 09:00:00,0,0,0,0,0.627,0,0,0.606,0,0.66,0.686,0.589,0.654,0.423,0,0,0,0.46
2022-01-06 10:00:00,0,0,0,0,0.802,0,0,0.482,0,0.811,0.839,0.672,0.804,0.638,0,0,0,0.636
2022-01-06 11:00:00,0,0,0,0,0.887,0,0,0.726,0,0.895,0.859,0.716,0.885,0.61,0,0,0,0.787
2022-01-06 12:00:00,0,0,0,0,0.896,0,0,0.766,0,0.903,0.879,0.703,0.897,0.332,0,0,0,0.893
2022-01-06 13:00:00,0,0,0,0,0.828,0,0,0.82,0,0.833,0.765,0.645,0.809,0.428,0,0,0,0.607
2022-01-06 14:00:00,0,0,0,0,0.619,0,0,0.577,0,0.694,0.542,0.534,0.431,0.25,0,0,0,0.328
2022-01-06 15:00:00,0,0,0,0,0.494,0,0,0.552,0,0.499,0.225,0.371,0.252,0.486,0,0,0,0.351
2022-01-06 16:00:00,0,0,0,0,0.226,0,0,0.295,0,0.271,0.007,0.163,0.128,0.167,0,0,0,0.157
2022-01-06 17:00:00,0,0,0,0,0.051,0,0,0.019,0,0.055,0.019,0.003,0.056,0.03,0,0,0,0.054
2022-01-06 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-06 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-06 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-06 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-06 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-06 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-07 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-07 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-07 06:00:00,0,0,0,0,0.015,0,0,0.014,0,0.015,0.015,0.03,0.018,0.045,0,0,0,0.02
2022-01-07 07:00:00,0,0,0,0,0.198,0,0,0.231,0,0.217,0.155,0.191,0.197,0.16,0,0,0,0.218
2022-01-07 08:00:00,0,0,0,0,0.423,0,0,0.385,0,0.446,0.392,0.401,0.432,0.252,0,0,0,0.373
2022-01-07 09:00:00,0,0,0,0,0.629,0,0,0.505,0,0.639,0.582,0.573,0.626,0.712,0,0,0,0.644
2022-01-07 10:00:00,0,0,0,0,0.777,0,0,0.638,0,0.768,0.768,0.674,0.7,0.566,0,0,0,0.795
2022-01-07 11:00:00,0,0,0,0,0.861,0,0,0.725,0,0.818,0.745,0.709,0.696,0.556,0,0,0,0.881
2022-01-07 12:00:00,0,0,0,0,0.87,0,0,0.941,0,0.861,0.772,0.697,0.869,0.421,0,0,0,0.889
2022-01-07 13:00:00,0,0,0,0,0.766,0,0,0.883,0,0.678,0.263,0.634,0.794,0.511,0,0,0,0.852
2022-01-07 14:00:00,0,0,0,0,0.113,0,0,0.749,0,0.646,0.169,0.525,0.642,0.195,0,0,0,0.715
2022-01-07 15:00:00,0,0,0,0,0.436,0,0,0.555,0,0.474,0.346,0.362,0.495,0.038,0,0,0,0.487
2022-01-07 16:00:00,0,0,0,0,0.251,0,0,0.326,0,0.251,0.159,0.152,0.276,0.144,0,0,0,0.27
2022-01-07 17:00:00,0,0,0,0,0.04,0,0,0.099,0,0.047,0.063,0.003,0.059,0.031,0,0,0,0.02
2022-01-07 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-07 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-07 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-07 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-07 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-08 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-08 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-08 06:00:00,0,0,0,0,0.013,0,0,0.01,0,0.01,0.018,0.041,0.018,0.046,0,0,0,0.014
2022-01-08 07:00:00,0,0,0,0,0.186,0,0,0.083,0,0.077,0.133,0.237,0.05,0.222,0,0,0,0.197
2022-01-08 08:00:00,0,0,0,0,0.408,0,0,0.204,0,0.294,0.24,0.429,0.251,0.246,0,0,0,0.348
2022-01-08 09:00:00,0,0,0,0,0.609,0,0,0.407,0,0.505,0.464,0.587,0.519,0.169,0,0,0,0.413
2022-01-08 10:00:00,0,0,0,0,0.76,0,0,0.589,0,0.665,0.383,0.681,0.42,0.275,0,0,0,0.708
2022-01-08 11:00:00,0,0,0,0,0.826,0,0,0.584,0,0.791,0.638,0.71,0.075,0.479,0,0,0,0.835
2022-01-08 12:00:00,0,0,0,0,0.711,0,0,0.456,0,0.756,0.537,0.698,0.052,0.361,0,0,0,0.605
2022-01-08 13:00:00,0,0,0,0,0.631,0,0,0.344,0,0.723,0.763,0.646,0.258,0.536,0,0,0,0.427
2022-01-08 14:00:00,0,0,0,0,0.527,0,0,0.678,0,0.586,0.139,0.536,0.498,0.382,0,0,0,0.214
2022-01-08 15:00:00,0,0,0,0,0.445,0,0,0.21,0,0.319,0.351,0.374,0.282,0.018,0,0,0,0.083
2022-01-08 16:00:00,0,0,0,0,0.241,0,0,0.056,0,0.202,0.179,0.165,0.206,0.04,0,0,0,0.05
2022-01-08 17:00:00,0,0,0,0,0.021,0,0,0.037,0,0.05,0.011,0.004,0.039,0.017,0,0,0,0.044
2022-01-08 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-08 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-08 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-08 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-08 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-09 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-09 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-09 06:00:00,0,0,0,0,0.008,0,0,0.009,0,0.011,0.02,0.039,0.028,0.029,0,0,0,0.012
2022-01-09 07:00:00,0,0,0,0,0.122,0,0,0.138,0,0.126,0.127,0.225,0.241,0.236,0,0,0,0.221
2022-01-09 08:00:00,0,0,0,0,0.348,0,0,0.332,0,0.33,0.152,0.424,0.462,0.532,0,0,0,0.402
2022-01-09 09:00:00,0,0,0,0,0.604,0,0,0.319,0,0.448,0.367,0.576,0.62,0.61,0,0,0,0.392
2022-01-09 10:00:00,0,0,0,0,0.731,0,0,0.708,0,0.554,0.52,0.66,0.6,0.52,0,0,0,0.838
2022-01-09 11:00:00,0,0,0,0,0.68,0,0,0.432,0,0.726,0.582,0.707,0.825,0.477,0,0,0,0.885
2022-01-09 12:00:00,0,0,0,0,0.167,0,0,0.805,0,0.768,0.761,0.703,0.354,0.465,0,0,0,0.944
2022-01-09 13:00:00,0,0,0,0,0.282,0,0,0.413,0,0.734,0.499,0.6,0.463,0.554,0,0,0,0.516
2022-01-09 14:00:00,0,0,0,0,0.064,0,0,0.367,0,0.631,0.496,0.428,0.306,0.605,0,0,0,0.232
2022-01-09 15:00:00,0,0,0,0,0.025,0,0,0.472,0,0.381,0.138,0.241,0.439,0.309,0,0,0,0.362
2022-01-09 16:00:00,0,0,0,0,0.013,0,0,0.333,0,0.176,0.293,0.084,0.192,0.032,0,0,0,0.215
2022-01-09 17:00:00,0,0,0,0,0.017,0,0,0.031,0,0.035,0.048,0.001,0.062,0.018,0,0,0,0.066
2022-01-09 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-09 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-09 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-09 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-09 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-09 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-10 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-10 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-10 06:00:00,0,0,0,0,0.013,0,0,0.016,0,0.011,0.02,0.041,0.009,0.034,0,0,0,0.015
2022-01-10 07:00:00,0,0,0,0,0.186,0,0,0.192,0,0.082,0.17,0.229,0.04,0.104,0,0,0,0.153
2022-01-10 08:00:00,0,0,0,0,0.411,0,0,0.466,0,0.22,0.483,0.436,0.215,0.236,0,0,0,0.393
2022-01-10 09:00:00,0,0,0,0,0.615,0,0,0.696,0,0.613,0.695,0.588,0.566,0.319,0,0,0,0.686
2022-01-10 10:00:00,0,0,0,0,0.77,0,0,0.85,0,0.797,0.819,0.68,0.836,0.39,0,0,0,0.841
2022-01-10 11:00:00,0,0,0,0,0.856,0,0,0.836,0,0.616,0.782,0.719,0.922,0.525,0,0,0,0.915
2022-01-10 12:00:00,0,0,0,0,0.867,0,0,0.731,0,0.694,0.954,0.711,0.885,0.657,0,0,0,0.809
2022-01-10 13:00:00,0,0,0,0,0.527,0,0,0.58,0,0.718,0.583,0.652,0.584,0.216,0,0,0,0.859
2022-01-10 14:00:00,0,0,0,0,0.383,0,0,0.682,0,0.687,0.284,0.544,0.609,0.236,0,0,0,0.574
2022-01-10 15:00:00,0,0,0,0,0.41,0,0,0.19,0,0.495,0.105,0.382,0.512,0.017,0,0,0,0.501
2022-01-10 16:00:00,0,0,0,0,0.177,0,0,0.152,0,0.269,0.177,0.174,0.263,0.05,0,0,0,0.233
2022-01-10 17:00:00,0,0,0,0,0.041,0,0,0.077,0,0.056,0.052,0.005,0.055,0.02,0,0,0,0.06
2022-01-10 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-10 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-10 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-10 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-10 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-10 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
